millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber
10537999, 1650888253, 2022/4/25 12:4:13, 48.60, 29.80, 385.74, 2202.15, 4360.35, 358, 21076
10538499, 1650888254, 2022/4/25 12:4:14, 48.60, 29.80, 385.74, 2202.15, 4360.35, 357, 21077
10538999, 1650888254, 2022/4/25 12:4:14, 48.60, 29.80, 385.74, 2202.15, 4360.35, 358, 21078
10539499, 1650888255, 2022/4/25 12:4:15, 48.60, 29.80, 385.74, 2202.15, 4360.35, 358, 21079
10539999, 1650888255, 2022/4/25 12:4:15, 48.60, 29.80, 385.74, 2202.15, 4360.35, 358, 21080
10540498, 1650888256, 2022/4/25 12:4:16, 48.60, 29.80, 385.74, 2202.15, 4360.35, 357, 21081
10540999, 1650888256, 2022/4/25 12:4:16, 48.60, 29.80, 385.74, 2202.15, 4360.35, 357, 21082
10541499, 1650888257, 2022/4/25 12:4:17, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21083
10541999, 1650888257, 2022/4/25 12:4:17, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21084
10542499, 1650888258, 2022/4/25 12:4:18, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21085
10542999, 1650888258, 2022/4/25 12:4:18, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21086
10543500, 1650888259, 2022/4/25 12:4:19, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21087
10544000, 1650888259, 2022/4/25 12:4:19, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21088
10544500, 1650888260, 2022/4/25 12:4:20, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21089
10545000, 1650888260, 2022/4/25 12:4:20, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21090
10545500, 1650888261, 2022/4/25 12:4:21, 48.60, 29.80, 385.74, 2202.15, 4365.23, 357, 21091
10545998, 1650888261, 2022/4/25 12:4:21, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21092
10546500, 1650888262, 2022/4/25 12:4:22, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21093
10547000, 1650888262, 2022/4/25 12:4:22, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21094
10547499, 1650888263, 2022/4/25 12:4:23, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21095
10547999, 1650888263, 2022/4/25 12:4:23, 48.60, 29.70, 385.74, 2197.27, 4365.23, 357, 21096
10548499, 1650888264, 2022/4/25 12:4:24, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21097
10548999, 1650888264, 2022/4/25 12:4:24, 48.60, 29.70, 385.74, 2197.27, 4365.23, 357, 21098
10549498, 1650888265, 2022/4/25 12:4:25, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21099
10549999, 1650888265, 2022/4/25 12:4:25, 48.60, 29.80, 385.74, 2197.27, 4365.23, 357, 21100
10550499, 1650888266, 2022/4/25 12:4:26, 48.60, 29.70, 385.74, 2197.27, 4365.23, 357, 21101
10551000, 1650888266, 2022/4/25 12:4:26, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21102
10551500, 1650888267, 2022/4/25 12:4:27, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21103
10552000, 1650888267, 2022/4/25 12:4:27, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21104
10552499, 1650888268, 2022/4/25 12:4:28, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21105
10552998, 1650888268, 2022/4/25 12:4:28, 48.70, 29.80, 385.74, 2197.27, 4370.12, 357, 21106
10553499, 1650888269, 2022/4/25 12:4:29, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21107
10553999, 1650888269, 2022/4/25 12:4:29, 48.60, 29.70, 385.74, 2197.27, 4365.23, 357, 21108
10554499, 1650888270, 2022/4/25 12:4:30, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21109
10554998, 1650888270, 2022/4/25 12:4:30, 48.70, 29.80, 385.74, 2197.27, 4365.23, 357, 21110
10555500, 1650888271, 2022/4/25 12:4:31, 48.70, 29.80, 385.74, 2197.27, 4384.77, 357, 21111
10555999, 1650888271, 2022/4/25 12:4:31, 48.70, 29.80, 385.74, 2197.27, 4384.77, 357, 21112
10556498, 1650888272, 2022/4/25 12:4:32, 48.60, 29.70, 385.74, 2197.27, 4384.77, 357, 21113
10556999, 1650888272, 2022/4/25 12:4:32, 48.70, 29.80, 385.74, 2197.27, 4384.77, 357, 21114
10557499, 1650888273, 2022/4/25 12:4:33, 48.60, 29.70, 385.74, 2192.38, 4384.77, 357, 21115
10557999, 1650888273, 2022/4/25 12:4:33, 48.70, 29.80, 385.74, 2192.38, 4384.77, 357, 21116
10558499, 1650888274, 2022/4/25 12:4:34, 48.70, 29.80, 385.74, 2192.38, 4384.77, 357, 21117
10558999, 1650888274, 2022/4/25 12:4:34, 48.70, 29.80, 385.74, 2192.38, 4384.77, 357, 21118
10559500, 1650888275, 2022/4/25 12:4:35, 48.70, 29.80, 375.98, 2192.38, 4384.77, 357, 21119
10559998, 1650888275, 2022/4/25 12:4:35, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21120
10560499, 1650888276, 2022/4/25 12:4:36, 48.70, 29.80, 375.98, 2192.38, 4384.77, 357, 21121
10560999, 1650888276, 2022/4/25 12:4:36, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21122
10561499, 1650888277, 2022/4/25 12:4:37, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21123
10561998, 1650888277, 2022/4/25 12:4:37, 48.70, 29.80, 375.98, 2192.38, 4384.77, 357, 21124
10562499, 1650888278, 2022/4/25 12:4:38, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21125
10562999, 1650888278, 2022/4/25 12:4:38, 48.80, 29.80, 380.86, 2192.38, 4384.77, 357, 21126
10563499, 1650888279, 2022/4/25 12:4:39, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21127
10564000, 1650888279, 2022/4/25 12:4:39, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21128
10564500, 1650888280, 2022/4/25 12:4:40, 48.70, 29.80, 380.86, 2192.38, 4384.77, 357, 21129
10564999, 1650888280, 2022/4/25 12:4:40, 48.70, 29.80, 375.98, 2192.38, 4384.77, 357, 21130
10565498, 1650888281, 2022/4/25 12:4:41, 48.80, 29.80, 380.86, 2192.38, 4384.77, 357, 21131
10565999, 1650888281, 2022/4/25 12:4:41, 48.80, 29.80, 380.86, 2192.38, 4384.77, 357, 21132
10566499, 1650888282, 2022/4/25 12:4:42, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21133
10566999, 1650888282, 2022/4/25 12:4:42, 48.80, 29.80, 380.86, 2192.38, 4384.77, 357, 21134
10567499, 1650888283, 2022/4/25 12:4:43, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21135
10567999, 1650888283, 2022/4/25 12:4:43, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21136
10568499, 1650888284, 2022/4/25 12:4:44, 48.80, 29.80, 380.86, 2192.38, 4384.77, 357, 21137
10568998, 1650888284, 2022/4/25 12:4:44, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21138
10569500, 1650888285, 2022/4/25 12:4:45, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21139
10570000, 1650888285, 2022/4/25 12:4:45, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21140
10570499, 1650888286, 2022/4/25 12:4:46, 48.70, 29.70, 380.86, 2192.38, 4384.77, 357, 21141
10570999, 1650888286, 2022/4/25 12:4:46, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21142
10571499, 1650888287, 2022/4/25 12:4:47, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21143
10571999, 1650888287, 2022/4/25 12:4:47, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21144
10572498, 1650888288, 2022/4/25 12:4:48, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21145
10573000, 1650888288, 2022/4/25 12:4:48, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21146
10573500, 1650888289, 2022/4/25 12:4:49, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21147
10573999, 1650888290, 2022/4/25 12:4:50, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21148
10574499, 1650888290, 2022/4/25 12:4:50, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21149
10574999, 1650888291, 2022/4/25 12:4:51, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21150
10575499, 1650888291, 2022/4/25 12:4:51, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21151
10576000, 1650888292, 2022/4/25 12:4:52, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21152
10576500, 1650888292, 2022/4/25 12:4:52, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21153
10576999, 1650888293, 2022/4/25 12:4:53, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21154
10577500, 1650888293, 2022/4/25 12:4:53, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21155
10578000, 1650888294, 2022/4/25 12:4:54, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21156
10578500, 1650888294, 2022/4/25 12:4:54, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21157
10579000, 1650888295, 2022/4/25 12:4:55, 48.80, 29.70, 380.86, 2192.38, 4384.77, 357, 21158
10579500, 1650888295, 2022/4/25 12:4:55, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21159
10580000, 1650888296, 2022/4/25 12:4:56, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21160
10580500, 1650888296, 2022/4/25 12:4:56, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21161
10580999, 1650888297, 2022/4/25 12:4:57, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21162
10581499, 1650888297, 2022/4/25 12:4:57, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21163
10581999, 1650888298, 2022/4/25 12:4:58, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21164
10582499, 1650888298, 2022/4/25 12:4:58, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21165
10582999, 1650888299, 2022/4/25 12:4:59, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21166
10583499, 1650888299, 2022/4/25 12:4:59, 48.80, 29.70, 380.86, 2192.38, 4384.77, 356, 21167
10583999, 1650888300, 2022/4/25 12:5:0, 48.90, 29.70, 380.86, 2192.38, 4384.77, 356, 21168
10584500, 1650888300, 2022/4/25 12:5:0, 48.90, 29.70, 380.86, 2192.38, 4384.77, 356, 21169
10584999, 1650888301, 2022/4/25 12:5:1, 48.90, 29.70, 380.86, 2192.38, 4384.77, 356, 21170
10585499, 1650888301, 2022/4/25 12:5:1, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21171
10585999, 1650888302, 2022/4/25 12:5:2, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21172
10586500, 1650888302, 2022/4/25 12:5:2, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21173
10586998, 1650888303, 2022/4/25 12:5:3, 48.90, 29.70, 380.86, 2192.38, 4384.77, 356, 21174
10587499, 1650888303, 2022/4/25 12:5:3, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21175
10587999, 1650888304, 2022/4/25 12:5:4, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21176
10588498, 1650888304, 2022/4/25 12:5:4, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21177
10588999, 1650888305, 2022/4/25 12:5:5, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21178
10589500, 1650888305, 2022/4/25 12:5:5, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21179
10589999, 1650888306, 2022/4/25 12:5:6, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21180
10590499, 1650888306, 2022/4/25 12:5:6, 48.80, 29.60, 380.86, 2192.38, 4384.77, 357, 21181
10590999, 1650888307, 2022/4/25 12:5:7, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21182
10591498, 1650888307, 2022/4/25 12:5:7, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21183
10592000, 1650888308, 2022/4/25 12:5:8, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21184
10592499, 1650888308, 2022/4/25 12:5:8, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21185
10592998, 1650888309, 2022/4/25 12:5:9, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21186
10593500, 1650888309, 2022/4/25 12:5:9, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21187
10593998, 1650888310, 2022/4/25 12:5:10, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21188
10594498, 1650888310, 2022/4/25 12:5:10, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21189
10594999, 1650888311, 2022/4/25 12:5:11, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21190
10595500, 1650888311, 2022/4/25 12:5:11, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21191
10595998, 1650888312, 2022/4/25 12:5:12, 48.90, 29.70, 380.86, 2192.38, 4384.77, 357, 21192
10596499, 1650888312, 2022/4/25 12:5:12, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21193
10597000, 1650888313, 2022/4/25 12:5:13, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21194
10597499, 1650888313, 2022/4/25 12:5:13, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21195
10597999, 1650888314, 2022/4/25 12:5:14, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21196
10598499, 1650888314, 2022/4/25 12:5:14, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21197
10598999, 1650888315, 2022/4/25 12:5:15, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21198
10599499, 1650888315, 2022/4/25 12:5:15, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21199
10599998, 1650888316, 2022/4/25 12:5:16, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21200
10600500, 1650888316, 2022/4/25 12:5:16, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21201
10600999, 1650888317, 2022/4/25 12:5:17, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21202
10601498, 1650888317, 2022/4/25 12:5:17, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21203
10602000, 1650888318, 2022/4/25 12:5:18, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21204
10602500, 1650888318, 2022/4/25 12:5:18, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21205
10602998, 1650888319, 2022/4/25 12:5:19, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21206
10603499, 1650888319, 2022/4/25 12:5:19, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21207
10604000, 1650888320, 2022/4/25 12:5:20, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21208
10604498, 1650888320, 2022/4/25 12:5:20, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21209
10604999, 1650888321, 2022/4/25 12:5:21, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21210
10605499, 1650888321, 2022/4/25 12:5:21, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21211
10605999, 1650888322, 2022/4/25 12:5:22, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21212
10606499, 1650888322, 2022/4/25 12:5:22, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21213
10606999, 1650888323, 2022/4/25 12:5:23, 48.90, 29.60, 380.86, 2192.38, 4384.77, 357, 21214
10607500, 1650888323, 2022/4/25 12:5:23, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21215
10608000, 1650888324, 2022/4/25 12:5:24, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21216
10608499, 1650888324, 2022/4/25 12:5:24, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21217
10609000, 1650888325, 2022/4/25 12:5:25, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21218
10609499, 1650888325, 2022/4/25 12:5:25, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21219
10609999, 1650888326, 2022/4/25 12:5:26, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21220
10610500, 1650888326, 2022/4/25 12:5:26, 49.00, 29.70, 380.86, 2192.38, 4384.77, 357, 21221
10610999, 1650888327, 2022/4/25 12:5:27, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21222
10611500, 1650888327, 2022/4/25 12:5:27, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21223
10611998, 1650888328, 2022/4/25 12:5:28, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21224
10612499, 1650888328, 2022/4/25 12:5:28, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21225
10613000, 1650888329, 2022/4/25 12:5:29, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21226
10613498, 1650888329, 2022/4/25 12:5:29, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21227
10613999, 1650888330, 2022/4/25 12:5:30, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21228
10614499, 1650888330, 2022/4/25 12:5:30, 49.00, 29.60, 380.86, 2192.38, 4384.77, 357, 21229
10614999, 1650888331, 2022/4/25 12:5:31, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21230
10615499, 1650888331, 2022/4/25 12:5:31, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21231
10615999, 1650888332, 2022/4/25 12:5:32, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21232
10616498, 1650888332, 2022/4/25 12:5:32, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21233
10616999, 1650888333, 2022/4/25 12:5:33, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21234
10617499, 1650888333, 2022/4/25 12:5:33, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21235
10617999, 1650888334, 2022/4/25 12:5:34, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21236
10618499, 1650888334, 2022/4/25 12:5:34, 49.00, 29.60, 380.86, 2187.50, 4384.77, 357, 21237
10618999, 1650888335, 2022/4/25 12:5:35, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21238
10619500, 1650888335, 2022/4/25 12:5:35, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21239
10619999, 1650888336, 2022/4/25 12:5:36, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21240
10620498, 1650888336, 2022/4/25 12:5:36, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21241
10620999, 1650888337, 2022/4/25 12:5:37, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21242
10621499, 1650888337, 2022/4/25 12:5:37, 49.10, 29.60, 380.86, 2187.50, 4384.77, 357, 21243
10621999, 1650888338, 2022/4/25 12:5:38, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21244
10622500, 1650888338, 2022/4/25 12:5:38, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21245
10622999, 1650888339, 2022/4/25 12:5:39, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21246
10623499, 1650888339, 2022/4/25 12:5:39, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21247
10624000, 1650888340, 2022/4/25 12:5:40, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21248
10624499, 1650888340, 2022/4/25 12:5:40, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21249
10624999, 1650888341, 2022/4/25 12:5:41, 49.10, 29.60, 380.86, 2187.50, 4384.77, 356, 21250
10625499, 1650888341, 2022/4/25 12:5:41, 49.20, 29.60, 380.86, 2187.50, 4384.77, 356, 21251
10625998, 1650888342, 2022/4/25 12:5:42, 49.20, 29.60, 380.86, 2187.50, 4384.77, 356, 21252
10626499, 1650888342, 2022/4/25 12:5:42, 49.20, 29.60, 380.86, 2187.50, 4355.47, 356, 21253
10626999, 1650888343, 2022/4/25 12:5:43, 49.20, 29.60, 380.86, 2187.50, 4355.47, 356, 21254
10627499, 1650888343, 2022/4/25 12:5:43, 49.20, 29.60, 380.86, 2187.50, 4355.47, 356, 21255
10627999, 1650888344, 2022/4/25 12:5:44, 49.20, 29.60, 380.86, 2192.38, 4355.47, 356, 21256
10628499, 1650888344, 2022/4/25 12:5:44, 49.20, 29.60, 380.86, 2192.38, 4355.47, 356, 21257
10628999, 1650888345, 2022/4/25 12:5:45, 49.10, 29.50, 380.86, 2192.38, 4355.47, 356, 21258
10629499, 1650888346, 2022/4/25 12:5:46, 49.20, 29.60, 380.86, 2192.38, 4360.35, 356, 21259
10629999, 1650888346, 2022/4/25 12:5:46, 49.20, 29.60, 390.63, 2192.38, 4355.47, 357, 21260
10630499, 1650888347, 2022/4/25 12:5:47, 49.20, 29.60, 390.63, 2192.38, 4360.35, 357, 21261
10630999, 1650888347, 2022/4/25 12:5:47, 49.20, 29.60, 390.63, 2192.38, 4360.35, 357, 21262
10631499, 1650888348, 2022/4/25 12:5:48, 49.20, 29.60, 390.63, 2192.38, 4360.35, 357, 21263
10632000, 1650888348, 2022/4/25 12:5:48, 49.20, 29.60, 390.63, 2192.38, 4360.35, 357, 21264
10632499, 1650888349, 2022/4/25 12:5:49, 49.20, 29.50, 390.63, 2192.38, 4360.35, 357, 21265
10632998, 1650888349, 2022/4/25 12:5:49, 49.20, 29.50, 390.63, 2192.38, 4360.35, 357, 21266
10633499, 1650888350, 2022/4/25 12:5:50, 49.20, 29.60, 390.63, 2192.38, 4365.23, 357, 21267
10633999, 1650888350, 2022/4/25 12:5:50, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21268
10634499, 1650888351, 2022/4/25 12:5:51, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21269
10634998, 1650888351, 2022/4/25 12:5:51, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21270
10635499, 1650888352, 2022/4/25 12:5:52, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21271
10635999, 1650888352, 2022/4/25 12:5:52, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21272
10636498, 1650888353, 2022/4/25 12:5:53, 49.30, 29.60, 390.63, 2192.38, 4365.23, 357, 21273
10636999, 1650888353, 2022/4/25 12:5:53, 49.20, 29.50, 390.63, 2187.50, 4365.23, 357, 21274
10637499, 1650888354, 2022/4/25 12:5:54, 49.20, 29.50, 385.74, 2192.38, 4365.23, 357, 21275
10638000, 1650888354, 2022/4/25 12:5:54, 49.20, 29.50, 385.74, 2187.50, 4365.23, 357, 21276
10638500, 1650888355, 2022/4/25 12:5:55, 49.20, 29.50, 385.74, 2192.38, 4365.23, 357, 21277
10639000, 1650888355, 2022/4/25 12:5:55, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21278
10639500, 1650888356, 2022/4/25 12:5:56, 49.30, 29.50, 385.74, 2187.50, 4365.23, 357, 21279
10640000, 1650888356, 2022/4/25 12:5:56, 49.30, 29.50, 385.74, 2187.50, 4365.23, 357, 21280
10640500, 1650888357, 2022/4/25 12:5:57, 49.30, 29.50, 385.74, 2187.50, 4365.23, 357, 21281
10640999, 1650888357, 2022/4/25 12:5:57, 49.30, 29.50, 385.74, 2187.50, 4365.23, 357, 21282
10641499, 1650888358, 2022/4/25 12:5:58, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21283
10641998, 1650888358, 2022/4/25 12:5:58, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21284
10642499, 1650888359, 2022/4/25 12:5:59, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21285
10643000, 1650888359, 2022/4/25 12:5:59, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21286
10643499, 1650888360, 2022/4/25 12:6:0, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21287
10643999, 1650888360, 2022/4/25 12:6:0, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21288
10644499, 1650888361, 2022/4/25 12:6:1, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21289
10644999, 1650888361, 2022/4/25 12:6:1, 49.30, 29.50, 385.74, 2192.38, 4365.23, 357, 21290
10645498, 1650888362, 2022/4/25 12:6:2, 49.40, 29.50, 385.74, 2187.50, 4365.23, 357, 21291
10645999, 1650888362, 2022/4/25 12:6:2, 49.40, 29.50, 385.74, 2192.38, 4370.12, 357, 21292
10646500, 1650888363, 2022/4/25 12:6:3, 49.40, 29.50, 385.74, 2192.38, 4384.77, 357, 21293
10646999, 1650888363, 2022/4/25 12:6:3, 49.40, 29.50, 385.74, 2192.38, 4384.77, 357, 21294
10647499, 1650888364, 2022/4/25 12:6:4, 49.40, 29.50, 385.74, 2192.38, 4384.77, 357, 21295
10647999, 1650888364, 2022/4/25 12:6:4, 49.40, 29.50, 385.74, 2192.38, 4384.77, 357, 21296
10648499, 1650888365, 2022/4/25 12:6:5, 49.40, 29.50, 385.74, 2187.50, 4384.77, 357, 21297
10648998, 1650888365, 2022/4/25 12:6:5, 49.40, 29.50, 385.74, 2187.50, 4384.77, 357, 21298
10649499, 1650888366, 2022/4/25 12:6:6, 49.40, 29.50, 385.74, 2187.50, 4384.77, 357, 21299
10650000, 1650888366, 2022/4/25 12:6:6, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21300
10650499, 1650888367, 2022/4/25 12:6:7, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21301
10650999, 1650888367, 2022/4/25 12:6:7, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21302
10651499, 1650888368, 2022/4/25 12:6:8, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21303
10651999, 1650888368, 2022/4/25 12:6:8, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21304
10652498, 1650888369, 2022/4/25 12:6:9, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21305
10652999, 1650888369, 2022/4/25 12:6:9, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21306
10653500, 1650888370, 2022/4/25 12:6:10, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21307
10654000, 1650888370, 2022/4/25 12:6:10, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21308
10654498, 1650888371, 2022/4/25 12:6:11, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21309
10654999, 1650888371, 2022/4/25 12:6:11, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21310
10655499, 1650888372, 2022/4/25 12:6:12, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21311
10656000, 1650888372, 2022/4/25 12:6:12, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21312
10656499, 1650888373, 2022/4/25 12:6:13, 49.40, 29.50, 380.86, 2187.50, 4384.77, 357, 21313
10656999, 1650888373, 2022/4/25 12:6:13, 49.50, 29.50, 380.86, 2187.50, 4384.77, 357, 21314
10657499, 1650888374, 2022/4/25 12:6:14, 49.50, 29.50, 380.86, 2187.50, 4384.77, 357, 21315
